"Country Name","Country Code","Indicator Name","Indicator Code","1995","2000","2005","2010","2014",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)","NW.NCA.MCOP.PC","36.2018726834288","42.6634151131235","76.7829196877962","173.819204729605","142.797211834242",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)","NW.NCA.MGOL.PC","12.7056076435928","11.4380682289632","25.190598660599","67.9421258031491","86.6391288058402",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)","NW.NCA.MIRO.PC","9.47078635400842","7.13808221826228","100.362223803411","777.431591277711","890.00691144544",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)","NW.NCA.MLEA.PC","0.0440398741224869","0.438691645158204","1.39922135123895","10.676231950044","11.9041665121981",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)","NW.NCA.MNIC.PC","4.98961150081056","5.71029340299078","18.3320774919665","57.3651896152997","67.722333159052",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)","NW.NCA.MPHO.PC","0","0","0","78.8204202434172","89.5364022570179",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)","NW.NCA.MSIL.PC","0","0","0","0","2.2761862822056",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)","NW.NCA.MTIN.PC","0","0","0","0.444612449391619","2.76666655363777",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)","NW.NCA.MZIN.PC","0.565974731312885","0.320219014681853","0.458937225227403","26.6625325349216","7.81444325020988",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets: coal (constant 2014 US$)","NW.NCA.SACO.PC","75.5770162477622","30.0864330646214","541.204371300343","1845.07596934194","1756.38859453564",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets: gas (constant 2014 US$)","NW.NCA.SAGA.PC","29.8972184874849","23.0196454459505","63.0318043304685","114.380016669531","147.332711338472",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets: minerals (constant 2014 US$)","NW.NCA.MINR.PC","68.5947851175167","70.8568977594801","225.573973675742","1200.48535489811","1308.80943053608",
"East Asia & Pacific (low and middle income)","EAP","Natural capital per capita, subsoil assets: oil (constant 2014 US$)","NW.NCA.SAOI.PC","367.525816822367","353.292858359439","552.700357165205","766.504348519728","776.627112640858",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, agricultural land (constant 2014 US$)","NW.NCA.AGRI.TO","6504261563051.49","8140991376069.71","10080937720870.8","12808028746163.6","15785016558055.1",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, agricultural land: cropland (constant 2014 US$)","NW.NCA.CROL.TO","5420904386010","6772129075907.16","8094712651269.11","10259595349548.4","12474571463554.1",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, agricultural land: pastureland (constant 2014 US$)","NW.NCA.PASL.TO","1083357177041.49","1368862300162.54","1986225069601.77","2548433396615.18","3310445094501",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, forests (constant 2014 US$)","NW.NCA.FORE.TO","1378814421377.68","1226246391074.01","1112978555514.59","1365313818635.02","1360717286772.58",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, forests: nontimber (constant 2014 US$)","NW.NCA.FNTI.TO","545892985764.093","558630311506.364","584629863188.067","601374428807.48","612609310662.412",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, forests: timber (constant 2014 US$)","NW.NCA.FTIM.TO","832921435613.593","667616079567.646","528348692326.523","763939389827.54","748107976110.176",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, protected areas (constant 2014 US$)","NW.NCA.PRAR.TO","646397887608.623","825834960872.533","1140401270763.29","1377883692580.65","1824327356583.33",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets (constant 2014 US$)","NW.NCA.SSOI.TO","891768912582.062","831182679919.622","2513840975468.21","7400610119134.51","7735708676870.37",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)","NW.NCA.MBAU.TO","7601994653.64715","5482739845.58356","5542218907.71691","13803316037.3162","14245203311.3381",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: copper (constant 2014 US$)","NW.NCA.MCOP.TO","59608590130.8187","74302060101.1171","139615611471.817","327616441731.247","276909982612.449",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: gold (constant 2014 US$)","NW.NCA.MGOL.TO","20920557480.9006","19920393872.259","45804468619.3364","128058102290.312","168009160284.108",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)","NW.NCA.MIRO.TO","15594227042.5986","12431593030.7438","182490237437.685","1465312029358.77","1725886627670.26",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: lead (constant 2014 US$)","NW.NCA.MLEA.TO","72514337.2812815","764019778.959894","2544226571.89863","20122685108.4261","23084362079.3863",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)","NW.NCA.MNIC.TO","8215699487.83284","9944974224.3799","33333509835.2147","108122570979.648","131326024203.58",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)","NW.NCA.MPHO.TO","0","0","0","148561637110.699","173627504862.995",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: silver (constant 2014 US$)","NW.NCA.MSIL.TO","0","0","0","0","4413942651.48463",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: tin (constant 2014 US$)","NW.NCA.MTIN.TO","0","0","0","838010672.328703","5365073851.38291",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)","NW.NCA.MZIN.TO","931911895.228362","557689355.419011","834492900.085529","50253848820.8081","15153638623.2346",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets: coal (constant 2014 US$)","NW.NCA.SACO.TO","124442164200.119","52398148433.9281","984080568146.559","3477620466276.85","3405959604716.47",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets: gas (constant 2014 US$)","NW.NCA.SAGA.TO","49227592684.3912","40090721169.3254","114611738385.992","215584774563.465","285705147957.224",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets: minerals (constant 2014 US$)","NW.NCA.MINR.TO","112945495028.307","123403470208.462","410164765743.756","2262688642109.56","2538021520150.22",
"East Asia & Pacific (low and middle income)","EAP","Natural capital, subsoil assets: oil (constant 2014 US$)","NW.NCA.SAOI.TO","605153660669.244","615290340107.906","1004983903191.9","1444716236184.63","1506022404046.45",
"East Asia & Pacific (low and middle income)","EAP","Net foreign assets (constant 2014 US$)","NW.NFA.TO","-713249235349.749","-540488077481.446","238922360137.833","1298463440387.05","784353109630.9",
"East Asia & Pacific (low and middle income)","EAP","Net foreign assets per capita (constant 2014 US$)","NW.NFA.PC","-433.175117093311","-310.342232529005","131.397600860596","688.908900255045","404.475982021801",
"East Asia & Pacific (low and middle income)","EAP","Produced capital (constant 2014 US$)","NW.PCA.TO","8564724772493.54","12703699770550.7","19481009542011.9","31938537679626.6","46575004214748.2",
"East Asia & Pacific (low and middle income)","EAP","Produced capital per capita (constant 2014 US$)","NW.PCA.PC","5201.58378351099","7294.32287672667","10713.7645663889","16945.2155403521","24017.8439227388",
"East Asia & Pacific (low and middle income)","EAP","Total wealth (constant 2014 US$)","NW.TOW.TO","51473216533845.4","65322310812660.7","80181958178011.3","134619829625356","177592399369528",
"East Asia & Pacific (low and middle income)","EAP","Total wealth per capita (constant 2014 US$)","NW.TOW.PC","31261.0452197461","37507.343114799","44096.822628143","71423.4963381649","91581.0229507478",
"Europe & Central Asia","ECS","Human capital (constant 2014 US$)","NW.HCA.TO","142742646761699","157620374512457","170446721817380","184228479209370","193692969190137",
"Europe & Central Asia","ECS","Human capital per capita (constant 2014 US$)","NW.HCA.PC","175863.077928825","193142.07369434","206622.002156516","219664.092459635","227581.226664777",
"Europe & Central Asia","ECS","Natural capital (constant 2014 US$)","NW.NCA.TO","11271446879091.5","11046448269829.5","14047274821767.1","16216491216168.8","16491363052374.8",
"Europe & Central Asia","ECS","Natural capital per capita (constant 2014 US$)","NW.NCA.PC","13886.7492360395","13535.90189334","17028.6410766298","19335.6686282529","19376.6694192675",
